Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-25,52.72462412078747,53.14834580493165,52.49350086443094,52.782405853271484,2181900,0.0,0
2017-04-26,52.965379484095436,53.2831735243183,52.7824094956391,52.80167007446289,1835000,0.0,0
2017-04-27,52.89796361236876,53.45650564393744,52.801664402174666,53.37946701049805,1529000,0.0,0
2017-04-28,53.26390692463317,53.302424404347015,52.81129255738631,53.01352310180664,3078200,0.0,0
2017-05-01,53.4468812969424,53.91875627972289,53.312060922885024,53.735782623291016,1897000,0.0,0
2017-05-02,53.78393104691653,53.89949451377319,53.45650857131518,53.8609733581543,1693100,0.0,0
2017-05-03,53.620219482751025,54.17876152237372,53.55280929992724,54.082462310791016,1702600,0.0,0
2017-05-04,54.12098226236419,54.65063526145982,54.08246110915521,54.60248565673828,2615600,0.0,0
2017-05-05,54.746931154285356,54.85286248240295,54.496551020754,54.544700622558594,1571500,0.0,0
2017-05-08,54.55434342399018,54.71805283688147,53.860977266850945,54.236549377441406,2190000,0.0,0
2017-05-09,54.332835828844054,54.78545014987526,54.20764760379291,54.76618957519531,1559200,0.0,0
2017-05-10,54.74693081437071,54.833601566512506,54.00541886930982,54.18838882446289,1566300,0.0,0
2017-05-11,54.053584039515954,54.294335789965416,53.73578996560418,54.14988327026367,1347600,0.0,0
2017-05-12,54.082462310791016,54.31358556160073,53.88986021404616,54.082462310791016,1578300,0.0,0
2017-05-15,53.9957903512247,54.66026371297238,53.938008621411235,54.60248565673828,1472200,0.0,0
2017-05-16,56.22034006610377,56.22034006610377,54.36173658033016,54.72768020629883,1032600,0.0,0
2017-05-17,54.72767087044684,54.72767087044684,53.6105796055695,53.70688247680664,1839700,0.0,0
2017-05-18,53.83207737787945,54.18838883740119,53.54317242161841,53.7839241027832,1935000,0.0,0
2017-05-19,54.01505245410099,54.2365435809421,53.79356132725989,54.05357360839844,1654400,0.0,0
2017-05-22,54.42914233531912,54.42914233531912,53.78392589800009,54.00542068481445,4264800,0.0,0
2017-05-23,57.58780595546717,57.76114747350457,55.85439444867252,56.4899787902832,7510600,0.0,0
2017-05-24,56.335903869112926,57.14482981520235,55.92181060661596,57.03889846801758,4060100,0.0,0
2017-05-25,57.3277991278162,57.491512209782215,56.74036433569184,57.10630798339844,2772200,0.0,0
2017-05-26,57.038895784722584,57.51077076173447,56.855925804107166,57.308536529541016,1534400,0.0,0
2017-05-30,57.33742878865025,58.24265390607714,57.21223686942134,58.136722564697266,2576400,0.0,0
2017-05-31,57.250754589447226,58.56044441594885,57.250754589447226,58.10783004760742,2552400,0.0,0
2017-06-01,57.79004749227767,58.5219348573075,57.597449034345715,58.48341369628906,2100400,0.0,0
2017-06-02,58.55081175312599,58.88786633179243,58.51229060009337,58.56044387817383,1665500,0.0,0
2017-06-05,58.55081177683402,58.58933292988224,58.09820108604514,58.165611267089844,1473300,0.0,0
2017-06-06,57.91521487026976,58.310047419332555,57.87669372558594,57.87669372558594,1968000,0.0,0
2017-06-07,58.0307926604592,58.52192822382356,57.76115191105426,58.387107849121094,1617500,0.0,0
2017-06-08,58.38710474244937,58.483403955375884,57.50113655449152,57.924861907958984,3486600,0.0,0
2017-06-09,58.078943977427784,58.21376434756736,56.94259560970908,57.01963424682617,2352300,0.0,0
2017-06-12,56.95221858368338,57.2122308469054,55.96995125825995,56.807769775390625,2579600,0.0,0
2017-06-13,56.884809408186314,57.43372297125243,56.749989048637346,57.087039947509766,1527000,0.0,0
2017-06-14,57.33742673838076,57.568546317145575,56.86555178190177,57.183345794677734,1202800,0.0,0
2017-06-15,57.02926637245304,57.09667655752283,56.64406216612889,57.01963424682617,1091800,0.0,0
2017-06-16,57.1737161571318,57.578180947939074,57.0485279105116,57.308536529541016,2157500,0.0,0
2017-06-19,57.37595204158958,58.425626020883136,57.37595204158958,58.31006622314453,2383700,0.0,0
2017-06-20,58.310053091527266,58.66636453056695,58.06930142420173,58.09819412231445,1821700,0.0,0
2017-06-21,58.07893854299767,58.29079753043075,57.46261113583271,57.57817459106445,2247900,0.0,0
2017-06-22,57.72261960674941,58.550805946926864,57.40482930969235,58.367835998535156,3473200,0.0,0
2017-06-23,58.34858716381229,58.34858716381229,57.29890951483267,57.558921813964844,2879800,0.0,0
2017-06-26,57.57818364081209,57.73226459842593,56.96185981035676,57.04853057861328,1535500,0.0,0
2017-06-27,56.94258347688742,57.36630507469748,56.663310670486375,56.70183181762695,1060300,0.0,0
2017-06-28,57.077410480444556,57.491503676592316,57.01000030186973,57.20260238647461,1191500,0.0,0
2017-06-29,57.281744341038305,57.55198928486916,56.45171708157238,56.750911712646484,1356800,0.132,0
2017-06-30,56.943950450486085,57.494086626399,56.78952632534845,57.24314880371094,1593800,0.0,0
2017-07-03,57.51338106120428,57.88978957694605,57.06941223144531,57.06941223144531,1489600,0.0,0
2017-07-05,57.12732498984346,57.957356000130524,57.12732498984346,57.68711471557617,1639000,0.0,0
2017-07-06,57.387918676382,57.68711702609468,57.01151010588763,57.15628433227539,2249500,0.0,0
2017-07-07,57.45547694899723,57.976659727272526,57.26244956305354,57.55199432373047,965400,0.0,0
2017-07-10,57.40721294289447,57.95734902409808,57.31069926195945,57.77397155761719,1146000,0.0,0
2017-07-11,57.899445611893604,58.063519615253796,57.387912764643474,57.716064453125,2976000,0.0,0
2017-07-12,58.22759287729826,58.86459273222631,58.063515204640574,58.613651275634766,1439400,0.0,0
2017-07-13,59.115539056509824,59.17344948142785,58.55574932758638,59.0576286315918,2059600,0.0,0
2017-07-14,59.144491137534324,59.511249790489586,58.79703595913053,59.376129150390625,1285500,0.0,0
2017-07-17,59.45333954828201,59.68497756184525,59.26031216570085,59.40508270263672,1332700,0.0,0
2017-07-18,59.28925788189967,59.39542513766885,58.8259855963476,59.07692337036133,1520100,0.0,0
2017-07-19,59.183105956584335,59.491954226954675,59.03833171907745,59.24101638793945,1512200,0.0,0
2017-07-20,59.3085724262313,59.40508612307897,58.69087593017853,58.854949951171875,2009400,0.0,0
2017-07-21,58.710174684236975,59.45333819007179,58.64261068376348,59.231353759765625,1283200,0.0,0
2017-07-24,59.24100580726627,59.43403686221209,59.11553506928731,59.3568229675293,973800,0.0,0
2017-07-25,59.42438374843072,59.51124753974644,58.27585466926614,58.43027877807617,1692000,0.0,0
2017-07-26,58.468885949155066,58.69087037630773,57.32035318384025,57.63885498046875,2520700,0.0,0
2017-07-27,57.73537512076347,58.140740754343824,57.52304056594702,57.82223892211914,1945000,0.0,0
2017-07-28,57.822231367385285,58.13107958035048,57.53268662795055,57.98630905151367,1236400,0.0,0
2017-07-31,58.217942423113456,58.50748715783712,57.67745621833786,57.70641326904297,1038700,0.0,0
2017-08-01,57.94769839174189,58.18898627277169,57.72571398300576,57.85118103027344,1323600,0.0,0
2017-08-02,57.90909982080428,58.22760163706418,57.445827464049216,58.10213088989258,1121500,0.0,0
2017-08-03,58.0538701710371,58.33376133669772,57.88014258862089,58.26620101928711,982900,0.0,0
2017-08-04,58.41097349538159,58.62330801908025,57.91874413258216,58.03456497192383,778800,0.0,0
2017-08-07,58.06352628628835,58.76808658743737,57.9187520581809,58.748783111572266,975700,0.0,0
2017-08-08,58.55574532162175,58.85494364058714,57.98630941681078,58.04421615600586,1162300,0.0,0
2017-08-09,57.976658795145,58.13108291047401,57.31070548811889,57.600250244140625,1965000,0.0,0
2017-08-10,57.28174389166008,57.426518099068026,56.191125274428074,56.528926849365234,2471500,0.0,0
2017-08-11,56.654400805946516,57.61955242553074,56.64474722796437,57.262447357177734,1511600,0.0,0
2017-08-14,57.71606691342115,57.94770492530157,57.47477900518631,57.54233932495117,2409800,0.0,0
2017-08-15,57.61955149633332,57.793279079597774,57.0501119026912,57.31070327758789,2933300,0.0,0
2017-08-16,59.98417903035049,60.244766746805254,58.64261508803079,59.974525451660156,6892000,0.0,0
2017-08-17,59.839400369209535,59.906960687988715,58.661914216038916,58.73912811279297,3501600,0.0,0
2017-08-18,58.64261361439997,59.56916201202845,58.179341256466444,59.11553955078125,2357900,0.0,0
2017-08-21,58.96110902734048,59.83939680085681,58.83563829347786,59.58845901489258,1486100,0.0,0
2017-08-22,59.713930015908026,60.82385585751218,59.69462654159407,60.76594543457031,1666400,0.0,0
2017-08-23,60.5343084648187,61.161654784721314,60.41848762398899,60.58256530761719,1445700,0.0,0
2017-08-24,60.67907830945398,60.94932325325028,60.17719905013063,60.49570083618164,1584500,0.0,0
2017-08-25,60.86245861750355,60.93966882768439,60.48604641692853,60.70803451538086,1352800,0.0,0
2017-08-28,60.90106473098882,61.364340740792436,60.77559767335482,61.24851989746094,1290400,0.0,0
2017-08-29,60.84315830407988,61.41259790055829,60.823854830091996,61.2774772644043,1206600,0.0,0
2017-08-30,61.19061146725878,61.70214062501186,61.180957889700565,61.673187255859375,1072500,0.0,0
2017-08-31,61.7697082864748,62.570785958060554,61.67319458998179,62.46461868286133,1930100,0.0,0
2017-09-01,62.638338476750796,62.90857973866635,61.9723815359431,62.13645553588867,1224600,0.0,0
2017-09-05,61.78899603484861,62.23297220650656,61.58631878442901,62.049591064453125,910200,0.0,0
2017-09-06,62.31018565501824,62.55147355778831,61.81796363510342,62.454959869384766,974500,0.0,0
2017-09-07,62.59008118980664,62.97614331116194,62.24262601693912,62.86997604370117,1075800,0.0,0
2017-09-08,62.87963627145208,63.39116550684685,62.570788014410525,62.7541618347168,1587700,0.0,0
2017-09-11,63.21743592451158,63.96059948855951,63.1016150704228,63.80617904663086,1770000,0.0,0
2017-09-12,63.96059202412719,64.10536623396172,63.59383707426559,63.83512496948242,1081900,0.0,0
2017-09-13,63.61314544005785,63.9123400794935,63.13056964044044,63.159523010253906,2042600,0.0,0
2017-09-14,63.03403133927529,63.574521094127,62.889264529826036,63.39113998413086,1481000,0.0,0
2017-09-15,63.39114717091331,63.825462375540894,63.3332404405686,63.6613883972168,2296000,0.0,0
2017-09-18,63.78687552483028,63.98956387191897,63.41046693199151,63.77722930908203,1562000,0.0,0
2017-09-19,63.9413000542832,64.13432744866047,63.70001212955005,63.86408615112305,1238000,0.0,0
2017-09-20,63.999211245143975,64.04747177885191,63.478028407897334,63.7868766784668,1186000,0.0,0
2017-09-21,63.5841881552945,63.83512964649195,63.342900242399224,63.62279510498047,874800,0.0,0
2017-09-22,63.55523121571421,63.96059311937448,63.420110581160785,63.4876708984375,1296200,0.0,0
2017-09-25,63.506974087723414,63.603487768730766,62.19436740816221,62.47426223754883,1841800,0.0,0
2017-09-26,62.39705249932274,62.63834039965769,61.68283869435637,61.87586975097656,1615200,0.0,0
2017-09-27,62.03030111530948,62.406717080642025,61.81797391093607,62.146121978759766,1272500,0.0,0
2017-09-28,62.01098809305262,62.368096823211296,61.74074683283398,61.750396728515625,1126200,0.0,0
2017-09-29,61.76970683396512,62.039948123200055,61.49946554473018,61.96273422241211,1672800,0.0,0
2017-10-02,62.17743740781314,62.9318054990755,62.10006442955717,62.738380432128906,1693900,0.132,0
2017-10-03,62.92213933570056,63.61848146344434,62.92213933570056,63.009185791015625,1216400,0.0,0
2017-10-04,63.00918398434113,63.70552609211856,63.00918398434113,63.666839599609375,745600,0.0,0
2017-10-05,63.686179681165456,63.82157871671605,63.367021649355905,63.541107177734375,1974100,0.0,0
2017-10-06,63.52177243010667,64.19876765911712,63.502432871575486,64.17942810058594,1405100,0.0,0
2017-10-09,64.30515661414431,64.57595471811396,63.85059949161172,64.37285614013672,1542300,0.0,0
2017-10-10,64.48891015888975,64.66299569362172,64.04402654317349,64.41153717041016,1143100,0.0,0
2017-10-11,64.48890373177642,64.76937525304182,64.16007225285736,64.43087768554688,1794800,0.0,0
2017-10-12,64.45988650051608,65.37866660640626,64.35350050357809,65.32064056396484,1455000,0.0,0
2017-10-13,65.40768060545709,65.59143958085951,64.69199901610567,64.78871154785156,943100,0.0,0
2017-10-16,64.99181363109219,65.15623306061119,64.57594308102621,64.71134948730469,1473400,0.0,0
2017-10-17,64.48889600033647,64.48889600033647,63.821567033927145,63.94729995727539,1711800,0.0,0
2017-10-18,64.1987491155183,64.3921815384308,63.898938083369465,64.25678253173828,1150500,0.0,0
2017-10-19,64.25680580216728,64.76938899580426,63.88928775488406,64.68234252929688,1359100,0.0,0
2017-10-20,64.98214272003219,65.31096679728034,64.86608325698946,65.04016876220703,1506100,0.0,0
2017-10-23,65.23360435097567,65.45604984637154,64.73069468733759,64.81773376464844,1267600,0.0,0
2017-10-24,65.09819854212843,65.33031748154147,64.68232799904689,65.10787200927734,1975700,0.0,0
2017-10-25,65.66880343322893,66.26842547395347,64.82738902869626,65.1755599975586,1795000,0.0,0
2017-10-26,65.31096850634023,65.60111348219306,64.99181050864077,65.48505401611328,1417900,0.0,0
2017-10-27,65.58176527869193,65.77519771841295,65.1949151566361,65.73651123046875,1441000,0.0,0
2017-10-30,65.5720885910657,65.69781412254113,64.89508622951851,65.27227020263672,846600,0.0,0
2017-10-31,65.51408408208889,65.92995472036768,65.3206589669944,65.7945556640625,1614400,0.0,0
2017-11-01,65.95895949568045,66.19107845918073,65.61078842912424,65.78487396240234,1357300,0.0,0
2017-11-02,65.84289041005319,66.13302797155326,65.58175848814155,65.89124298095703,1856900,0.0,0
2017-11-03,65.85257709608052,66.41352022061616,65.77521148269551,66.12338256835938,1072300,0.0,0
2017-11-06,66.02664694709598,66.20073244855496,65.63979683602527,65.9782943725586,995700,0.0,0
2017-11-07,66.07501610609422,66.38450066528483,65.80421803913917,66.00731658935547,956500,0.0,0
2017-11-08,65.86224425685222,66.08468974310304,65.54308622911171,65.87191772460938,977600,0.0,0
2017-11-09,65.68816272821935,65.7461961596,64.71135640742676,65.2529525756836,1665000,0.0,0
2017-11-10,65.13687284194405,65.35931827257848,64.50823041139505,64.61461639404297,1704300,0.0,0
2017-11-13,64.26646242024142,65.17557655643354,64.07303733448288,64.92411804199219,1536400,0.0,0
2017-11-14,64.77904017861738,65.57209468018861,64.69199374205735,65.2432632446289,2426200,0.0,0
2017-11-15,65.07886600871511,65.33999062036402,64.71135538302924,65.09820556640625,2042300,0.0,0
2017-11-16,65.2819721197453,66.68432264343215,65.23361215188227,66.4812240600586,2300400,0.0,0
2017-11-17,66.278097828076,66.81969382447302,66.04598631229042,66.52955627441406,1823100,0.0,0
2017-11-20,67.00345446406527,67.92224184252807,66.68429651011424,67.6611099243164,4143500,0.0,0
2017-11-21,67.74818439791783,68.48320575048626,65.4753986748455,67.61278533935547,5330000,0.0,0
2017-11-22,66.86807913704104,67.09052465062203,66.05568483428226,66.43286895751953,3041600,0.0,0
2017-11-24,66.5779240568575,67.10985408821945,66.51989800932482,67.08084106445312,1015400,0.0,0
2017-11-27,66.9454392648214,67.20656384660921,66.89707930808238,67.03247833251953,1439300,0.0,0
2017-11-28,67.27427817142046,68.59926306365732,67.13887911717086,68.27043151855469,2473400,0.0,0
2017-11-29,68.18339052324605,68.51221468044987,66.20074997499286,66.43286895751953,1904000,0.0,0
2017-11-30,66.7036505182252,67.30327262766293,65.96862201320896,66.96477508544922,1922500,0.0,0
2017-12-01,66.91643910307447,67.69982037769111,65.02084501794249,66.43286895751953,2516500,0.0,0
2017-12-04,66.67463703998297,66.8970751181865,64.0053284506897,64.0633544921875,2899400,0.0,0
2017-12-05,64.02467674260491,64.79839183540071,63.57012705768339,63.666839599609375,2384000,0.0,0
2017-12-06,63.715180049666074,64.07302450322094,63.44438203235648,63.724853515625,1690100,0.0,0
2017-12-07,63.744198644069236,64.68231821215227,63.60879226055284,64.51790618896484,2294500,0.0,0
2017-12-08,64.74036453211059,65.33032061873514,64.45989300087156,65.16590118408203,2195600,0.0,0
2017-12-11,65.214271508053,65.52375611262535,64.29549116348682,64.79840087890625,2438600,0.0,0
2017-12-12,64.79838112570093,64.9531270701617,64.31481111730018,64.85640716552734,2181000,0.0,0
2017-12-13,65.02083690557332,65.43670747401198,64.45022036809054,64.48890686035156,1684600,0.0,0
2017-12-14,64.48892076051908,64.88544447894837,64.18910960424115,64.32450866699219,1774600,0.0,0
2017-12-15,64.79839531073786,65.6301364975593,64.49858420107934,65.38835144042969,2871900,0.0,0
2017-12-18,65.65913699160835,66.25876647516982,65.26261341052043,65.43669891357422,2306300,0.0,0
2017-12-19,65.70750165848935,65.81388766124735,65.2722841802902,65.52374267578125,1469400,0.0,0
2017-12-20,65.58175761218578,65.90091556639608,64.95312254798594,65.18523406982422,1363000,0.0,0
2017-12-21,65.29163395993325,65.63980500618793,65.05951500996758,65.30130004882812,1502200,0.0,0
2017-12-22,65.1949200222737,65.32064558345571,64.66298999670819,65.13688659667969,1221300,0.0,0
2017-12-26,65.09819480438186,65.23359382191852,64.84674370249553,65.04016876220703,532700,0.0,0
2017-12-27,65.00147742927928,65.24326242524238,64.94345139142973,65.0885238647461,1038600,0.0,0
2017-12-28,65.22393071341584,65.26261720286392,64.81772626355759,65.23359680175781,607000,0.0,0
2017-12-29,65.42648337436825,65.50402764798926,64.87399336611918,64.91276550292969,1064900,0.149,0
2018-01-02,65.3489512905334,65.80451473924865,65.27140700244776,65.52342224121094,1047800,0.0,0
2018-01-03,65.54280695338196,67.35535832858554,65.52341718534151,67.19058227539062,1698900,0.0,0
2018-01-04,67.40382002019422,67.67521759104739,66.66716418857195,66.68655395507812,2230700,0.0,0
2018-01-05,66.61870453660981,67.94661513563214,66.61870453660981,67.75276184082031,1632500,0.0,0
2018-01-08,67.58797791050061,68.16954512207307,67.41350700752604,67.89814758300781,1613400,0.0,0
2018-01-09,68.5088021852803,70.10811780007623,68.01446665451878,69.56531524658203,2666100,0.0,0
2018-01-10,69.25513923120332,69.25513923120332,67.95630596439237,68.61541748046875,2957200,0.0,0
2018-01-11,68.74142345637554,68.99343864824856,68.14047382310083,68.62511444091797,1511100,0.0,0
2018-01-12,68.55727652450256,69.6525618418743,68.3343385491813,69.52655792236328,1448100,0.0,0
2018-01-16,69.80765710350906,70.24383825756216,68.87714766124013,69.04193115234375,1702700,0.0,0
2018-01-17,69.51686813824846,70.08874065533024,69.39085681446176,69.84642028808594,1824500,0.0,0
2018-01-18,69.98210722739337,70.27289457675727,69.46838931920938,69.97241973876953,1828300,0.0,0
2018-01-19,70.25352875141326,70.97079501507912,69.84642488741204,70.82540130615234,2266100,0.0,0
2018-01-22,70.92231134578853,71.29064297468267,70.36982129747683,71.22279357910156,1963700,0.0,0
2018-01-23,71.77529856587483,71.80437582788575,70.99987040210564,71.18403625488281,1213400,0.0,0
2018-01-24,71.39728459647009,71.59113795408835,70.80602224219336,71.31974029541016,1754300,0.0,0
2018-01-25,71.89157737453132,72.20174703056772,71.38755445660765,71.59110260009766,1664100,0.0,0
2018-01-26,72.01760629210422,72.53132421747374,71.3294100352559,72.5216293334961,2386900,0.0,0
2018-01-29,72.19207991914638,72.69610297932314,72.0176089761948,72.24053955078125,1321900,0.0,0
2018-01-30,71.717122193198,71.80436135667988,70.68968636904609,70.74784088134766,1817000,0.0,0
2018-01-31,71.50387611821826,72.10483316853586,70.9901582277185,71.17432403564453,2032800,0.0,0
2018-02-01,70.93200515146074,71.51357244689318,70.28258846147834,70.59275817871094,2008200,0.0,0
2018-02-02,70.09842527985671,70.5249114301889,69.0322172990559,69.06129455566406,1955700,0.0,0
2018-02-05,68.68326861842307,69.28422564383739,66.08559462361148,66.1243667602539,2860700,0.0,0
2018-02-06,64.90308562358098,66.71564461457848,64.09858023760101,66.3473129272461,4121200,0.0,0
2018-02-07,66.09529536162512,66.957955142009,65.82389777611507,65.96928405761719,1988100,0.0,0
2018-02-08,65.99835477189129,66.06621155657213,63.032356602776865,63.0517463684082,4163400,0.0,0
2018-02-09,64.36030024416762,65.45558579889341,63.28439706778603,64.9224853515625,4517000,0.0,0
2018-02-12,65.38770745008763,66.92886837016317,65.30047569358847,66.32791137695312,4227600,0.0,0
2018-02-13,65.88206272743733,66.38608583824056,65.58158783801795,66.24069213867188,1825500,0.0,0
2018-02-14,65.71727792205962,67.7430723764993,65.54280698476096,67.55890655517578,3637800,0.0,0
2018-02-15,72.63793931955611,72.6863989450908,69.03221188247227,69.80763244628906,4899100,0.0,0
2018-02-16,69.7591781616211,70.46674938783876,69.41993117678868,69.7591781616211,2887100,0.0,0
2018-02-20,69.30361125380746,69.64285822149856,68.52818327477412,68.89651489257812,2580400,0.0,0
2018-02-21,68.93529064535213,70.46674952194292,68.78989696728163,69.06129455566406,1995600,0.0,0
2018-02-22,69.51685778631723,69.55562992670635,68.34402827090754,68.50880432128906,2403400,0.0,0
2018-02-23,68.96437167084159,69.17761475766135,67.90785112115188,68.52819061279297,4227000,0.0,0
2018-02-26,68.81896154192891,69.02250969570588,67.85937527554375,68.411865234375,5947400,0.0,0
2018-02-27,68.57665150407432,68.74142754913571,66.88040924072266,66.88040924072266,3370500,0.0,0
2018-02-28,67.28749925186341,67.8496841236952,66.46361170936713,66.48299407958984,3289200,0.0,0
2018-03-01,66.36669352463069,66.68655813677782,64.73830060237127,65.31017303466797,2401800,0.0,0
2018-03-02,64.76736612566486,65.60094850598998,64.60259010502645,65.43617248535156,2057300,0.0,0
2018-03-05,65.1841805499805,65.7657479680745,64.46691431416558,65.47496795654297,1890900,0.0,0
2018-03-06,65.6978813870735,66.31822079023333,65.37801680246731,66.01774597167969,2944600,0.0,0
2018-03-07,65.29079176532294,67.7139951194545,65.2326372512333,67.55890655517578,3125800,0.0,0
2018-03-08,67.5782807847371,68.11138096305078,67.06456297498674,67.70428466796875,2453400,0.0,0
2018-03-09,68.11138675263477,69.30360588389054,67.84968408213061,68.9449691772461,2061200,0.0,0
2018-03-12,69.01281802872575,69.33268259743183,68.49910017930434,68.53787231445312,2049400,0.0,0
2018-03-13,68.81897404937237,69.32299708437164,68.25678910627461,68.50880432128906,1728100,0.0,0
2018-03-14,68.88683088441769,68.97407005847036,67.54922517419722,67.77215576171875,1866300,0.0,0
2018-03-15,67.93692312960003,68.48942057277401,67.72368745428788,68.02416229248047,2530400,0.0,0
2018-03-16,67.77214421228982,68.17924056841217,66.92887424532626,67.75276184082031,3378100,0.0,0
2018-03-19,67.64615731178557,68.15018044199081,66.93857855733,67.20997619628906,2639400,0.0,0
2018-03-20,67.6267404036594,67.91752769730545,67.31657074145005,67.70428466796875,2379100,0.0,0
2018-03-21,67.73338603223577,67.93693425224242,67.22936292484275,67.26813507080078,1583200,0.0,0
2018-03-22,66.58961933551525,67.0742599635613,65.26170874748772,65.39740753173828,1690000,0.0,0
2018-03-23,65.50402755906623,65.64942122315102,63.91440692713813,64.03071594238281,2594100,0.0,0
2018-03-26,65.13570670435924,66.1922272690009,64.61230125934173,66.10498809814453,2263800,0.0,0
2018-03-27,66.3763961671763,66.52178246693758,64.4959878099382,64.94185638427734,2104500,0.0,0
2018-03-28,65.15509330641811,65.31017447646994,63.788403057997925,64.36028289794922,2267800,0.0,0
2018-03-29,64.69952363042393,65.50402884512981,64.0791842201765,64.84491729736328,2711300,0.0,0
2018-04-02,64.74680749485756,65.05766958285244,61.910186309693756,62.5901985168457,3085800,0.149,0
2018-04-03,63.08562488225431,63.998777913859776,62.774762856520155,63.55191421508789,2286100,0.0,0
2018-04-04,62.31819220074334,63.77535955970911,61.83246974775475,63.5810661315918,5084100,0.0,0
2018-04-05,63.940498448486906,64.41650434021257,63.62963639918135,63.80449676513672,2120200,0.0,0
2018-04-06,63.15363171314371,63.68792193320952,61.57017557154775,61.83246612548828,3578600,0.0,0
2018-04-09,63.06618935704347,64.35821261163797,62.250179350900645,63.32848358154297,2639800,0.0,0
